,name,zipcode,county_string,rating,review_count,category,price,region
3272,Chun King Chinese Restaurant,77471,"Fort Bend County, Texas",5.0,3,Chinese,$$,region
3273,Victoria's Mexican Grill & Bar,77406,"Fort Bend County, Texas",4.0,44,Mexican,$$,region
3274,Taqueria Azteca,77471,"Fort Bend County, Texas",4.5,6,Mexican,$$,region
3275,9ers Grill,77479,"Fort Bend County, Texas",3.0,39,American (Traditional),$$,region
3276,9ers Grill,77469,"Fort Bend County, Texas",3.0,45,American (Traditional),$,region
3277,Willie's Grill & Icehouse,77478,"Fort Bend County, Texas",3.0,78,American (Traditional),$$,region
3278,Captain D's,77471,"Fort Bend County, Texas",3.5,22,American (Traditional),$,region
3279,Margarita's Taqueria,77469,"Fort Bend County, Texas",4.5,5,Mexican,$,region
3280,Swinging Door at Fort Bend Country Club,77469,"Fort Bend County, Texas",3.5,4,American (Traditional),$$,region
3281,Karlito's Grill,77471,"Fort Bend County, Texas",4.0,6,Mexican,$,region
3282,Panda Express,77471,"Fort Bend County, Texas",1.5,16,Chinese,$,region
3283,Buena Vista,77469,"Fort Bend County, Texas",3.0,20,Mexican,$,region
3284,Taco Bell,77469,"Fort Bend County, Texas",2.0,7,Mexican,$,region
3285,Waffle House,77471,"Fort Bend County, Texas",2.5,19,American (Traditional),$,region
3286,Fanoosh - Biryani & Burger,77479,"Fort Bend County, Texas",4.0,31,American (Traditional),$$,region
3287,Mama Fu's Asian House,77479,"Fort Bend County, Texas",2.0,62,Chinese,$$,region
3288,Mi Paraiso,77471,"Fort Bend County, Texas",3.5,7,Mexican,$$,region
3289,Bamboo Village,77471,"Fort Bend County, Texas",2.0,13,Chinese,$$,region
3290,Herradura Restaurant,77471,"Fort Bend County, Texas",3.0,7,Mexican,$,region
3291,The Ice House,77471,"Fort Bend County, Texas",3.0,4,American (Traditional),$,region
3292,Happy's,77471,"Fort Bend County, Texas",3.5,3,American (Traditional),$,region
3293,Taco Bell,77471,"Fort Bend County, Texas",3.5,3,Mexican,$,region
3294,Pizza Hut,77479,"Fort Bend County, Texas",2.0,15,Italian,$,region
3295,Taco Bell,77469,"Fort Bend County, Texas",3.0,4,Mexican,$,region
3296,Cernoch's,77471,"Fort Bend County, Texas",2.5,2,American (New),$,region
3297,Taco Bell,77479,"Fort Bend County, Texas",1.0,25,Mexican,$,region
3298,Nevermind Awesome Bar & Eatery,33904,"Lee County, Florida",4.0,295,American (New),$$,region
3299,Crave,33919,"Lee County, Florida",4.5,413,American (Traditional),$$,region
3300,Cork Soakers Deck and Wine Bar,33914,"Lee County, Florida",4.5,162,American (New),$$,region
3301,Slate's Restaurant,33904,"Lee County, Florida",4.5,118,American (New),$$,region
3302,Boat House Tiki Bar & Grill,33904,"Lee County, Florida",3.5,220,American (Traditional),$$,region
3303,Colleoni's Eatery & Bakery,33919,"Lee County, Florida",5.0,71,Italian,$$,region
3304,CIBO,33919,"Lee County, Florida",4.5,107,Italian,$$$,region
3305,Sicily Trattoria,33904,"Lee County, Florida",4.5,76,Italian,$$,region
3306,Ciao Wood Fired Pizza & Trattoria,33904,"Lee County, Florida",4.0,121,Italian,$$,region
3307,Maria's Pizzeria & Restaurant,33904,"Lee County, Florida",4.0,122,Italian,$$,region
3308,Taqueria San Julian,33907,"Lee County, Florida",4.5,217,Mexican,$,region
3309,Citrola's on College,33919,"Lee County, Florida",4.5,85,Italian,$$,region
3310,Taverna Wood Fire Kitchen,33904,"Lee County, Florida",4.5,55,Italian,$$,region
3311,Mexico Lindo Restaurant,33904,"Lee County, Florida",4.0,158,Mexican,$$,region
3312,Iguana Mia Of Cape Coral,33904,"Lee County, Florida",3.5,157,Mexican,$$,region
3313,Annie's,33904,"Lee County, Florida",4.0,74,American (Traditional),$,region
3314,Point 57 Kitchen and Cocktails,33904,"Lee County, Florida",4.0,126,American (New),$$,region
3315,Two Amigos Mexican-American Cuisine Bar & Grill,33904,"Lee County, Florida",3.5,109,Mexican,$$,region
3316,Rumrunners,33914,"Lee County, Florida",4.0,250,American (New),$$,region
3317,Big Blue Brewing,33904,"Lee County, Florida",3.5,111,American (Traditional),$$,region
3318,11:Eleven Cafe,33908,"Lee County, Florida",4.0,99,American (New),$,region
3319,Smokin' Oyster,33931,"Lee County, Florida",4.0,356,American (Traditional),$$,region
3320,Pizza Pub Italian Restaurant and Pizzeria,33919,"Lee County, Florida",4.5,95,Italian,$$,region
3321,La Corte Bistro,33904,"Lee County, Florida",4.0,52,American (New),$$$,region
3322,La Corte Bistro,33904,"Lee County, Florida",4.0,52,Italian,$$$,region
3323,The Beef Guy,33990,"Lee County, Florida",4.5,111,American (New),$,region
3324,Osteria Celli,33908,"Lee County, Florida",4.5,73,Italian,$$,region
3325,McGregor Cafe,33901,"Lee County, Florida",4.5,128,American (Traditional),$$,region
3326,Il Pomodoro Italian Restaurant,33908,"Lee County, Florida",4.0,94,Italian,$$,region
3327,Monarca's Mexican Restuarant,33904,"Lee County, Florida",3.0,176,Mexican,$$,region
3328,Heavenly Hoagies,33904,"Lee County, Florida",4.5,31,American (Traditional),$,region
3329,Blue Pointe Oyster Bar & Seafood Grill,33907,"Lee County, Florida",4.0,195,American (New),$$,region
3330,Poppy's Pizza & Bistro,33908,"Lee County, Florida",4.0,70,Italian,$,region
3331,Blu Agave,33904,"Lee County, Florida",4.0,60,Mexican,$$,region
3332,Cantina Laredo,33907,"Lee County, Florida",4.0,208,Mexican,$$,region
3333,Kenwood Lane Grille,33907,"Lee County, Florida",4.5,66,American (Traditional),$$,region
3334,Hart & Soul Cafe,33990,"Lee County, Florida",4.5,108,American (Traditional),$,region
3335,Duffy's Sports Grill,33914,"Lee County, Florida",4.0,165,American (Traditional),$$,region
3336,Bruno's of Brooklyn,33901,"Lee County, Florida",4.5,185,Italian,$$,region
3337,Chicago Pizza,33904,"Lee County, Florida",3.5,76,American (New),$$,region
3338,Buon Appetito Cafe,33919,"Lee County, Florida",4.5,65,Italian,$$,region
3339,Ceno Grille,33914,"Lee County, Florida",4.0,93,Italian,$$,region
3340,Fathoms Restaurant & Bar,33914,"Lee County, Florida",4.0,128,American (New),$$,region
3341,Stillwater Grille,33919,"Lee County, Florida",3.5,109,American (Traditional),$$,region
3342,La Trattoria Cafe Napoli,33907,"Lee County, Florida",4.0,88,Italian,$$,region
3343,10 Twenty Five,33991,"Lee County, Florida",4.5,128,American (New),$$,region
3344,Matanzas on the Bay,33931,"Lee County, Florida",4.0,228,American (New),$$,region
3345,First Watch,33919,"Lee County, Florida",4.0,58,American (Traditional),$$,region
3346,Paradise Pizza,33904,"Lee County, Florida",4.0,49,Italian,$,region
3347,First Watch,33907,"Lee County, Florida",4.0,78,American (Traditional),$$,region
3348,Cafe Italia,33908,"Lee County, Florida",5.0,37,Italian,$,region
3349,Starz Italian Restaurant & Pub,33908,"Lee County, Florida",4.0,61,Italian,$$,region
3350,Marti's Family Dining,33908,"Lee County, Florida",4.5,38,American (Traditional),$,region
3351,Gator Bites Tail & Ale,33908,"Lee County, Florida",4.0,92,American (New),$$,region
3352,La Casita Authentic Mexican Food,33908,"Lee County, Florida",3.5,130,Mexican,$$,region
3353,Mel's Diner,33907,"Lee County, Florida",4.0,151,American (Traditional),$$,region
3354,Plaka II Greek Family Restaurant,33908,"Lee County, Florida",3.5,85,American (New),$$,region
3355,Paradise Deli & Market,33991,"Lee County, Florida",4.5,97,American (Traditional),$$,region
3356,Farmer's Market Restaurant,33916,"Lee County, Florida",4.0,166,American (Traditional),$$,region
3357,Bonefish Grill,33912,"Lee County, Florida",4.0,107,American (New),$$,region
3358,Bayside Grille,33931,"Lee County, Florida",4.5,51,American (Traditional),$$,region
3359,The Beached Whale,33931,"Lee County, Florida",3.5,222,American (Traditional),$$,region
3360,Sunset Beach Tropical Grill & The Playmore Tiki Bar,33931,"Lee County, Florida",4.0,201,American (New),$$,region
3361,Ariani,33990,"Lee County, Florida",4.0,79,Italian,$$,region
3362,The Twisted Lobster,33990,"Lee County, Florida",4.0,124,American (Traditional),$$,region
3363,Mangia Bene Ristorante Italiano,33990,"Lee County, Florida",4.0,60,Italian,$$,region
3364,Pizza 2000,33907,"Lee County, Florida",4.5,41,Italian,$$,region
3365,Taqueria Jalapenos,33901,"Lee County, Florida",4.5,104,Mexican,$,region
3366,Sonny's BBQ,33919,"Lee County, Florida",3.5,65,American (New),$$,region
3367,Uncle Angelo's Restaurant & Pizzeria,33914,"Lee County, Florida",4.5,45,Italian,$$,region
3368,Leone Italian Food Specialty,33990,"Lee County, Florida",4.5,42,Italian,$,region
3369,Cru Restaurant,33907,"Lee County, Florida",3.5,91,American (New),$$$,region
3370,Yucatan Beach Stand Bar & Grill,33931,"Lee County, Florida",3.5,282,American (Traditional),$$,region
3371,LaMotta's Italian Restaurant & Pizzeria,33908,"Lee County, Florida",4.0,65,Italian,$$,region
3372,Sasse's,33901,"Lee County, Florida",4.5,71,Italian,$$,region
3373,Capone's Coal Fired Pizza,33901,"Lee County, Florida",4.0,203,Italian,$$,region
3374,The Fish & Vine,33919,"Lee County, Florida",4.0,40,Italian,$$,region
3375,Jing Du Japanese Buffet,33907,"Lee County, Florida",3.5,115,Chinese,$$,region
3376,Citrola's Italian Grill & Pizzeria,33908,"Lee County, Florida",4.5,49,Italian,$$,region
3377,Ristorante Fabio,33903,"Lee County, Florida",4.5,66,Italian,$$,region
3378,Pastabilities & More,33908,"Lee County, Florida",4.0,33,Italian,$$,region
3379,Thirsty's Restaurants,33904,"Lee County, Florida",4.0,15,American (Traditional),$,region
3380,3 Pepper Burrito Company,33914,"Lee County, Florida",4.0,51,Mexican,$,region
3381,Trattoria Mia,33912,"Lee County, Florida",4.5,53,Italian,$$,region
3382,Kings Kitchen,33901,"Lee County, Florida",4.5,76,American (New),$$,region
3383,Kings Kitchen,33901,"Lee County, Florida",4.5,76,American (Traditional),$$,region
3384,Cristof's on McGregor,33919,"Lee County, Florida",3.5,114,American (New),$$,region
3385,Misto Bar & Grill,33990,"Lee County, Florida",4.5,70,Italian,$$,region
3386,Paradise Tiki Hut Bar & Grill,33904,"Lee County, Florida",3.0,52,American (Traditional),$$,region
3387,Mr Tequila,33931,"Lee County, Florida",4.0,90,Mexican,$$,region
3388,Lighthouse Waterfront Restaurant,33908,"Lee County, Florida",3.5,111,American (New),$$$,region
3389,Dante's Coal Fired Pizza,33991,"Lee County, Florida",4.0,117,Italian,$$,region
3390,McGregor Grill,33908,"Lee County, Florida",3.0,56,American (New),$$,region
3391,McGregor Grill,33908,"Lee County, Florida",3.0,56,American (Traditional),$$,region
3392,Bistro 41,33907,"Lee County, Florida",3.5,98,American (New),$$,region
3393,Bonefish Grill,33991,"Lee County, Florida",4.0,74,American (New),$$,region
3394,Oasis Restaurant,33901,"Lee County, Florida",4.5,80,American (Traditional),$,region
3395,First Round Draft,33990,"Lee County, Florida",4.0,60,American (Traditional),$$,region
3396,Fuzzy's Taco Shop,33908,"Lee County, Florida",3.0,82,Mexican,$,region
3397,Caffé Toscano,33919,"Lee County, Florida",4.0,26,Italian,$$,region
3398,Hoosiers in Paradise,33931,"Lee County, Florida",4.5,57,American (Traditional),$$,region
3399,Twisted Vine Bistro,33901,"Lee County, Florida",3.5,175,American (New),$$$,region
3400,University Grill,33907,"Lee County, Florida",3.5,89,American (Traditional),$$,region
3401,Latin Grill,33907,"Lee County, Florida",4.5,16,Mexican,$$,region
3402,Terra Nostra,33908,"Lee County, Florida",3.5,32,Italian,$$$,region
3403,The Standard Restaurant,33901,"Lee County, Florida",4.0,129,American (Traditional),$$,region
3404,"Latinos MarketPlace, inc.",33931,"Lee County, Florida",4.5,12,Mexican,$,region
3405,Perkins Restaurant & Bakery,33904,"Lee County, Florida",3.5,34,American (Traditional),$$,region
3406,Moretti's Italian Grill,33904,"Lee County, Florida",4.0,44,Italian,$$,region
3407,World Of Beer,33907,"Lee County, Florida",3.5,64,American (Traditional),$$,region
3408,Waffle House,33904,"Lee County, Florida",3.5,20,American (Traditional),$,region
3409,Island View Restaurant,33931,"Lee County, Florida",4.0,87,Italian,$$,region
3410,The Salty Crab Bar & Grill,33931,"Lee County, Florida",3.5,156,American (New),$$,region
3411,Duffy's Sports Grill,33912,"Lee County, Florida",4.0,89,American (Traditional),$$,region
3412,Vincenzo's Pastaria,33908,"Lee County, Florida",4.0,47,Italian,$$,region
3413,California Burrito,33901,"Lee County, Florida",4.5,23,Mexican,$$,region
3414,Starz Italian Restaurant & Pub,33908,"Lee County, Florida",3.5,50,Italian,$$,region
3415,Ralph's Place,33904,"Lee County, Florida",3.5,16,American (Traditional),$,region
3416,Harold's,33908,"Lee County, Florida",4.5,19,American (New),$$$,region
3417,"The Firestone - Grille, Bar & Skybar",33901,"Lee County, Florida",3.5,160,American (New),$$,region
3418,Jack's Farm to Fork,33931,"Lee County, Florida",4.0,39,American (New),$$$,region
3419,Webster's Grill,33919,"Lee County, Florida",3.5,31,American (Traditional),$,region
3420,Marker 92 Waterfront Bar & Bistro,33914,"Lee County, Florida",2.5,84,American (Traditional),$$,region
3421,Miceli's Restaurant,33993,"Lee County, Florida",3.5,158,Italian,$$,region
3422,Carrabba's Italian Grill,33907,"Lee County, Florida",3.5,66,Italian,$$,region
3423,Iguana Mia,33901,"Lee County, Florida",3.0,100,Mexican,$$,region
3424,A Touch of Italy,33907,"Lee County, Florida",4.5,15,Italian,$$,region
3425,El Taqueria Azteza,33990,"Lee County, Florida",3.5,43,Mexican,$,region
3426,Mimi's Cafe,33907,"Lee County, Florida",3.0,112,American (Traditional),$$,region
3427,Busters Sports Tavern,33908,"Lee County, Florida",3.0,48,American (New),$$,region
3428,Cabos Cantina,33901,"Lee County, Florida",3.0,206,Mexican,$$,region
3429,La Ola Surfside Restaurant,33931,"Lee County, Florida",4.0,72,Mexican,$$,region
3430,La Ola Surfside Restaurant,33931,"Lee County, Florida",4.0,72,American (New),$$,region
3431,Pete's Time Out,33931,"Lee County, Florida",3.5,80,American (Traditional),$$,region
3432,4 Sestras Bistro to Go,33904,"Lee County, Florida",5.0,8,American (New),$$,region
3433,Paradise Pizza - Fort Myers,33908,"Lee County, Florida",4.0,22,Italian,$$,region
3434,I Ragazzi Pizza,33990,"Lee County, Florida",3.5,55,Italian,$$,region
3435,Tijuana Flats,33907,"Lee County, Florida",3.5,44,Mexican,$,region
3436,Cape Cabaret,33904,"Lee County, Florida",3.0,16,American (Traditional),$$,region
3437,Yo! Taco,33931,"Lee County, Florida",3.5,120,American (New),$,region
3438,Yo! Taco,33931,"Lee County, Florida",3.5,120,Mexican,$,region
3439,First Watch,33901,"Lee County, Florida",4.0,40,American (Traditional),$$,region
3440,Miller's Ale House - Fort Myers,33916,"Lee County, Florida",3.5,97,American (New),$$,region
3441,Bonita Bill's Waterfront Cafe,33931,"Lee County, Florida",3.5,50,American (Traditional),$,region
3442,Edelweiss Burger,33931,"Lee County, Florida",4.5,35,American (New),$$,region
3443,Big Ten Tavern,33914,"Lee County, Florida",3.5,39,American (Traditional),$$,region
3444,Sidelines Sports Bar & Grill,33916,"Lee County, Florida",3.0,82,American (Traditional),$$,region
3445,Olive Garden Italian Restaurant,33907,"Lee County, Florida",3.0,54,Italian,$$,region
3446,Senor Tequila's,33912,"Lee County, Florida",3.0,79,Mexican,$$,region
3447,Red Roc Cravings,33904,"Lee County, Florida",3.5,11,Mexican,$,region
3448,Brooke's Restaurant & Lounge,33903,"Lee County, Florida",4.0,29,American (Traditional),$,region
3449,Mona Lisa Italian Restaurant,33907,"Lee County, Florida",3.5,52,Italian,$$,region
3450,Bucketts,33919,"Lee County, Florida",3.0,44,American (Traditional),$,region
3451,Rosati's Pizza Sports Pub,33908,"Lee County, Florida",3.5,45,Italian,$$,region
3452,Ninos Pizzeria & Italian Restaurant,33912,"Lee County, Florida",3.0,72,Italian,$$,region
3453,Fuddruckers,33912,"Lee County, Florida",3.5,35,American (Traditional),$$,region
3454,Ichiban,33901,"Lee County, Florida",3.5,64,Chinese,$$,region
3455,Potts Sports Cafe,33912,"Lee County, Florida",3.5,38,American (New),$$,region
3456,Las Margaritas,33907,"Lee County, Florida",3.0,56,Mexican,$$,region
3457,Half Shell Lounge,33907,"Lee County, Florida",4.0,16,American (Traditional),$$,region
3458,Ruby Tuesday,33908,"Lee County, Florida",3.0,36,American (Traditional),$$,region
3459,Chipotle Mexican Grill,33907,"Lee County, Florida",3.5,31,Mexican,$,region
3460,3 Pepper Burrito,33912,"Lee County, Florida",4.0,45,Mexican,$,region
3461,Bubba's Roadhouse & Saloon,33991,"Lee County, Florida",3.0,122,American (Traditional),$$,region
3462,LongHorn Steakhouse,33912,"Lee County, Florida",3.5,40,American (Traditional),$$,region
3463,Bob Evans,33907,"Lee County, Florida",3.5,27,American (Traditional),$,region
3464,Chen's China Bistro,33991,"Lee County, Florida",3.5,55,Chinese,$$,region
3465,The Cafe Restaurant,33990,"Lee County, Florida",4.0,25,American (Traditional),$,region
3466,Lulu's Garden,33914,"Lee County, Florida",3.5,33,Chinese,$,region
3467,Shoeless Joe's Sports Cafe,33907,"Lee County, Florida",3.0,59,American (Traditional),$$,region
3468,El Tarasco,33991,"Lee County, Florida",3.5,81,Mexican,$$,region
3469,The Office Bistro,33904,"Lee County, Florida",2.5,18,Italian,$$,region
3470,The Office Bistro,33904,"Lee County, Florida",2.5,18,American (Traditional),$$,region
3471,Hooters,33904,"Lee County, Florida",3.0,37,American (Traditional),$$,region
3472,Woody's Surfside Island Rum & Grille,33991,"Lee County, Florida",3.0,78,American (Traditional),$$,region
3473,Shucker's At The Gulfshore,33931,"Lee County, Florida",3.0,60,American (Traditional),$$,region
3474,Shanghai Chinese Restaurant,33908,"Lee County, Florida",3.5,17,Chinese,$,region
3475,Taco Pancho,33991,"Lee County, Florida",3.0,37,Mexican,$,region
3476,Mastello Ristorante,33907,"Lee County, Florida",3.5,22,Italian,$$,region
3477,IHOP,33907,"Lee County, Florida",3.0,29,American (Traditional),$,region
3478,Bella Mozzarella Pizza & Grill,33931,"Lee County, Florida",4.0,25,Italian,$$,region
3479,Denny's,33907,"Lee County, Florida",3.0,32,American (Traditional),$,region
3480,China Tokyo Express,33904,"Lee County, Florida",2.5,25,Chinese,$,region
3481,Sonny's BBQ,33991,"Lee County, Florida",3.0,48,American (New),$$,region
3482,Clanceys Restaurant,33919,"Lee County, Florida",3.0,23,American (Traditional),$$,region
3483,Tarpon House @ Marriott,33908,"Lee County, Florida",3.5,25,American (Traditional),$$,region
3484,Asia Buffet,33990,"Lee County, Florida",2.5,62,Chinese,$$,region
3485,Perkins Restaurant & Bakery,33931,"Lee County, Florida",3.0,28,American (Traditional),$$,region
3486,Joe's Crab Shack,33901,"Lee County, Florida",3.0,98,American (Traditional),$$,region
3487,Fowler Street Grill,33901,"Lee County, Florida",3.5,25,American (New),$,region
3488,Moe's Southwest Grill,33912,"Lee County, Florida",3.0,25,Mexican,$,region
3489,Buffalo Wings & Rings,33907,"Lee County, Florida",4.0,23,American (New),$$,region
3490,Chinatown Restaurant,33903,"Lee County, Florida",4.5,16,Chinese,$,region
3491,Hooters,33901,"Lee County, Florida",3.0,37,American (Traditional),$$,region
3492,Sun Deck At Lanikai,33931,"Lee County, Florida",3.0,63,American (Traditional),$$,region
3493,Bongo's Beach Bar and Grill,33931,"Lee County, Florida",3.5,25,American (Traditional),$$,region
3494,Hooters,33931,"Lee County, Florida",3.0,39,American (Traditional),$$,region
