,name,zipcode,county_string,rating,review_count,category
979,Spice Affairs Infused,94102,"San Francisco County, California",2.0,17,Indian
980,Tandoori Chicken Mobile,94105,"San Francisco County, California",2.0,19,Indian
981,India House,94102,"San Francisco County, California",2.0,3,Indian
982,August 1 Five - Large Party Dining,94102,"San Francisco County, California",4.0,1,Indian
983,Il Pescatore,32803,"Orange County, Florida",4.0,211,Italian
984,Prato,32789,"Orange County, Florida",4.0,862,Italian
985,Trevi Pasta,32804,"Orange County, Florida",4.5,257,Italian
986,Antonio's,32751,"Orange County, Florida",4.5,191,Italian
987,Antonella's Pizzeria,32789,"Orange County, Florida",4.5,171,Italian
988,Spoleto,32817,"Orange County, Florida",4.0,172,Italian
989,Fresco Cucina Italiana,32819,"Orange County, Florida",4.0,289,Italian
990,Piazza Italia,32827,"Orange County, Florida",4.0,131,Italian
991,The Meatball Stoppe,32822,"Orange County, Florida",4.5,429,Italian
992,Bella Italia Ristorante,34787,"Orange County, Florida",4.5,90,Italian
993,Maggiano's Little Italy,32819,"Orange County, Florida",4.0,586,Italian
994,Adriatico Trattoria Italiana,32804,"Orange County, Florida",4.0,85,Italian
995,Francesco's Ristorante Pizzeria,32751,"Orange County, Florida",4.0,257,Italian
996,Pesaro's Pizzeria & Ristorante,32828,"Orange County, Florida",4.5,29,Italian
997,Maestro Cucina Napoletana & Pizza,32789,"Orange County, Florida",4.5,47,Italian
998,Ciao Italia Ristorante Italiano,32821,"Orange County, Florida",4.0,321,Italian
999,Rocco's Italian Grille,32789,"Orange County, Florida",4.0,56,Italian
1000,Vincenzo Cucina Italiana,32819,"Orange County, Florida",4.0,288,Italian
1001,Rome's Flavours,32789,"Orange County, Florida",4.5,113,Italian
1002,Al Bacio,32789,"Orange County, Florida",4.5,73,Italian
1003,Armando's,32804,"Orange County, Florida",4.0,63,Italian
1004,Christinis Ristorante Italiano,32819,"Orange County, Florida",4.0,210,Italian
1005,Delmonico's Italian Steak House,32887,"Orange County, Florida",4.0,663,Italian
1006,Peppino's Organic Italian Kitchen & Pizzeria,32806,"Orange County, Florida",3.5,56,Italian
1007,Rincon Montañero,32807,"Orange County, Florida",5.0,2,Italian
1008,Goodfella's Pizzeria,32826,"Orange County, Florida",4.0,196,Italian
1009,Pannullo's Italian Restaurant,32789,"Orange County, Florida",3.5,243,Italian
1010,Pizza Bruno,32806,"Orange County, Florida",4.5,250,Italian
1011,Tornatore's Cafe & Pizzeria,32804,"Orange County, Florida",4.5,96,Italian
1012,Armando's Pizzeria,32789,"Orange County, Florida",3.5,186,Italian
1013,Mama Della's Ristorante,32819,"Orange County, Florida",4.0,156,Italian
1014,Vivo Italian Kitchen,32819,"Orange County, Florida",4.0,521,Italian
1015,Spoleto,32789,"Orange County, Florida",4.0,100,Italian
1016,Paradiso Pizzeria Restaurant,32807,"Orange County, Florida",4.0,36,Italian
1017,Peperoncino,32819,"Orange County, Florida",4.0,140,Italian
1018,Braccia Pizzeria & Ristorante,32789,"Orange County, Florida",4.0,73,Italian
1019,itar Bistro Market,32835,"Orange County, Florida",4.5,84,Italian
1020,Mama Romano's,32824,"Orange County, Florida",4.0,178,Italian
1021,Blazing Tomato Pizza and Pasta,32819,"Orange County, Florida",4.5,64,Italian
1022,Carrabba's Italian Grill,32812,"Orange County, Florida",3.5,94,Italian
1023,Pizzeria Roberti,32829,"Orange County, Florida",4.5,42,Italian
1024,Tartini Pizzeria & Spaghetteria,32809,"Orange County, Florida",3.5,214,Italian
1025,Giovannis Italian Restaurant,32832,"Orange County, Florida",3.5,121,Italian
1026,Bella Italia Pizza,32812,"Orange County, Florida",4.0,97,Italian
1027,Italian House,32806,"Orange County, Florida",4.0,68,Italian
1028,Giovanni's Italian Restaurant & Pizzeria,32825,"Orange County, Florida",3.0,63,Italian
1029,Café Trastevere,32803,"Orange County, Florida",3.0,130,Italian
1030,Fama's Italian Restaurant and Pizzareia,32819,"Orange County, Florida",4.5,21,Italian
1031,Caffe Positano,32703,"Orange County, Florida",3.5,125,Italian
1032,La Bella Luna,32814,"Orange County, Florida",3.5,123,Italian
1033,Brick & Fire,32806,"Orange County, Florida",4.0,248,Italian
1034,Tomasino's Pizza,32803,"Orange County, Florida",4.0,127,Italian
1035,Spoleto,32809,"Orange County, Florida",4.0,57,Italian
1036,Pizzeria Del-Dio,32803,"Orange County, Florida",4.5,128,Italian
1037,Mario's Pizza,32822,"Orange County, Florida",4.0,93,Italian
1038,Famas Pizza and Pasta,32821,"Orange County, Florida",4.0,146,Italian
1039,La Luce,32821,"Orange County, Florida",4.0,173,Italian
1040,Pizzeria Valdiano,32828,"Orange County, Florida",4.0,57,Italian
1041,Noir Cafe,32801,"Orange County, Florida",4.5,26,Italian
1042,Brio Tuscan Grille,32789,"Orange County, Florida",3.5,204,Italian
1043,Primo,32837,"Orange County, Florida",4.0,113,Italian
1044,Brio Tuscan Grille,32839,"Orange County, Florida",3.5,210,Italian
1045,Victorio's Restaurant,32703,"Orange County, Florida",4.0,49,Italian
1046,Italian Village Pizza,32825,"Orange County, Florida",3.5,50,Italian
1047,Bella Tuscany Ristorante Italiano,34786,"Orange County, Florida",3.5,164,Italian
1048,Pasquale's,32829,"Orange County, Florida",3.0,53,Italian
1049,Ferrara's Pizza and Pasta,32825,"Orange County, Florida",3.0,68,Italian
1050,Via Napoli,32830,"Orange County, Florida",4.0,601,Italian
1051,BRAVO! Cucina Italiana,32819,"Orange County, Florida",3.5,150,Italian
1052,Fiorenzo Italian Steakhouse,32819,"Orange County, Florida",4.0,60,Italian
1053,Ragazzi's Pizza & Restaurant,32804,"Orange County, Florida",3.5,77,Italian
1054,Alexander's Ristorante,32822,"Orange County, Florida",3.0,48,Italian
1055,Anthony's Pizza Thornton Park,32801,"Orange County, Florida",3.5,158,Italian
1056,Olive Garden Italian Restaurant,32789,"Orange County, Florida",4.0,74,Italian
1057,Pizzeria Valdiano,32789,"Orange County, Florida",4.0,124,Italian
1058,Buca di Beppo Italian Restaurant,32809,"Orange County, Florida",3.0,157,Italian
1059,Spoleto,34786,"Orange County, Florida",3.5,57,Italian
1060,Kingfish Bistro,32804,"Orange County, Florida",4.0,32,Italian
1061,Olive Garden Italian Restaurant,32826,"Orange County, Florida",3.0,79,Italian
1062,Proccolino's Ristorante & Pizzeria,32822,"Orange County, Florida",3.5,72,Italian
1063,Pizza Hut,32822,"Orange County, Florida",3.0,5,Italian
1064,Ravello,32836,"Orange County, Florida",4.0,62,Italian
1065,Napolitaly,32822,"Orange County, Florida",3.5,53,Italian
1066,Trattoria al Forno,32830,"Orange County, Florida",3.5,208,Italian
1067,Bella's Italian Restaurant & Pizzeria,32810,"Orange County, Florida",4.0,15,Italian
1068,Fratelli's Italian Restaurant,32801,"Orange County, Florida",3.0,53,Italian
1069,Mulberry Street Bar and Grill,32828,"Orange County, Florida",3.0,75,Italian
1070,Marco Anthony Italian Restaurant,34761,"Orange County, Florida",3.5,45,Italian
1071,Buca di Beppo,32751,"Orange County, Florida",3.0,158,Italian
1072,Pizza Mia,32837,"Orange County, Florida",4.5,119,Italian
1073,Pizza Paradiso,32807,"Orange County, Florida",4.0,32,Italian
1074,Pastavino Italian Restaurant,32712,"Orange County, Florida",3.5,34,Italian
1075,Lil Anthony's Pizza & Pasta,32828,"Orange County, Florida",3.0,59,Italian
1076,Papa D Pizza,32819,"Orange County, Florida",4.0,56,Italian
1077,Carrabba's Italian Grill,32819,"Orange County, Florida",3.5,132,Italian
1078,Olive Garden Italian Restaurant,32803,"Orange County, Florida",3.0,90,Italian
1079,Papa Gios Of Chuluota,32820,"Orange County, Florida",3.0,37,Italian
1080,Carrabba's Italian Grill,32821,"Orange County, Florida",3.5,143,Italian
1081,Flippers Pizzeria,34786,"Orange County, Florida",4.0,5,Italian
1082,Carrabba's Italian Grill,32819,"Orange County, Florida",3.5,94,Italian
1083,BiCE Orlando,32819,"Orange County, Florida",3.5,87,Italian
1084,Fiorella's Cucina Toscana,32819,"Orange County, Florida",4.5,3,Italian
1085,Maria and Enzo's,32830,"Orange County, Florida",3.0,46,Italian
1086,Tutto Gusto Wine Cellar,32821,"Orange County, Florida",4.0,70,Italian
1087,The Thirsty Fish,32819,"Orange County, Florida",4.0,18,Italian
1088,Hungry Howie's Pizza & Subs,32822,"Orange County, Florida",2.5,10,Italian
1089,Antonio's,32751,"Orange County, Florida",4.0,6,Italian
1090,Fratellos Pizza,32817,"Orange County, Florida",3.5,18,Italian
1091,Olive Garden Italian Restaurant,32809,"Orange County, Florida",3.5,71,Italian
1092,Trattoria Il Mulino,32830,"Orange County, Florida",4.0,37,Italian
1093,Via Napoli Ristorante e Pizzeria,32830,"Orange County, Florida",5.0,8,Italian
1094,Moonlight Pizza & Italian Cuisine,32789,"Orange County, Florida",4.5,10,Italian
1095,Giordano's,32819,"Orange County, Florida",3.5,405,Italian
1096,Nino's Pizza & Restaurant,32810,"Orange County, Florida",4.5,73,Italian
1097,Cala Bella Shingle Creek,32819,"Orange County, Florida",3.5,42,Italian
1098,Luigi's New York Pizzeria,32806,"Orange County, Florida",3.5,14,Italian
1099,Antonio's,32751,"Orange County, Florida",4.5,3,Italian
1100,Giordano's,32836,"Orange County, Florida",3.5,472,Italian
1101,Siro Urban Italian Kitchen,32821,"Orange County, Florida",3.5,129,Italian
1102,Broadway Ristorante & Pizzeria,32822,"Orange County, Florida",3.0,54,Italian
1103,Romano's Macaroni Grill,32827,"Orange County, Florida",3.0,87,Italian
1104,Vinito Ristorante,32819,"Orange County, Florida",3.0,117,Italian
1105,Antonio's House Of Pizza,32811,"Orange County, Florida",3.5,87,Italian
1106,Flippers Pizzeria,32836,"Orange County, Florida",4.0,210,Italian
1107,Pizza Hut,32825,"Orange County, Florida",3.5,13,Italian
1108,NYPD Pizza,32835,"Orange County, Florida",4.0,108,Italian
1109,NYPD Pizza,32819,"Orange County, Florida",4.0,339,Italian
1110,Olive Garden Italian Restaurant,32819,"Orange County, Florida",3.5,106,Italian
1111,Drews-Pizza,32819,"Orange County, Florida",5.0,2,Italian
1112,Italian Garden Pizzeria,34787,"Orange County, Florida",3.5,64,Italian
1113,Tutto Italia Ristorante,32830,"Orange County, Florida",3.5,219,Italian
1114,Romano's Macaroni Grill,32836,"Orange County, Florida",3.5,78,Italian
1115,PieFection,32811,"Orange County, Florida",4.0,89,Italian
1116,Anthony's Pizza & Italian Restaurant,32806,"Orange County, Florida",3.0,33,Italian
1117,Orlando City Pasta,34787,"Orange County, Florida",5.0,6,Italian
1118,Your Pie,32801,"Orange County, Florida",4.0,32,Italian
1119,Olive Garden Italian Restaurant,32818,"Orange County, Florida",3.0,44,Italian
1120,NYPD Pizza,32837,"Orange County, Florida",4.5,15,Italian
1121,Il Mulino New York Trattoria,32830,"Orange County, Florida",3.5,195,Italian
1122,Mama Melrose's Ristorante Italiano,32830,"Orange County, Florida",3.5,334,Italian
1123,Pisa Italian Pizza & Restaurant,32818,"Orange County, Florida",3.5,19,Italian
1124,Proccolino's Ristorante & Pizzeria,32817,"Orange County, Florida",2.5,19,Italian
1125,Olive Garden Italian Restaurant,32839,"Orange County, Florida",3.0,79,Italian
1126,Metro Espresso Pizza Cafe,32801,"Orange County, Florida",3.5,83,Italian
1127,Cafe Primo,32819,"Orange County, Florida",4.0,1,Italian
1128,Anthony's Pizzeria,32803,"Orange County, Florida",3.5,58,Italian
1129,Julia's Pizza & Italian Restaurant,32810,"Orange County, Florida",3.5,55,Italian
1130,Cafe Verona,32703,"Orange County, Florida",3.0,19,Italian
1131,Pizza Hut,32809,"Orange County, Florida",2.0,4,Italian
1132,Tony's Town Square Restaurant,32830,"Orange County, Florida",3.0,331,Italian
1133,Antonio's Market & Cafe Downstairs Maitland,32751,"Orange County, Florida",4.0,5,Italian
1134,Pizza Hut,32817,"Orange County, Florida",2.0,12,Italian
1135,Neopolitan Pizza,32819,"Orange County, Florida",4.0,21,Italian
1136,Trattoria del Porto,32819,"Orange County, Florida",3.0,41,Italian
1137,Louie's Italian Restaurant,32819,"Orange County, Florida",3.0,44,Italian
1138,Flippers Pizzeria,32819,"Orange County, Florida",4.0,100,Italian
1139,Ramos Trattoria,32819,"Orange County, Florida",3.0,13,Italian
1140,Andiamo Itialian Bistro,32830,"Orange County, Florida",4.5,2,Italian
1141,NY Pizza Baby,32703,"Orange County, Florida",2.5,51,Italian
1142,Pizza Hut,32807,"Orange County, Florida",1.0,2,Italian
1143,Romano's Macaroni Grill,34787,"Orange County, Florida",3.0,63,Italian
1144,Gitto's Pizza,32801,"Orange County, Florida",3.5,121,Italian
1145,Hungry Howie's Pizza & Subs,32825,"Orange County, Florida",3.0,8,Italian
1146,Hungry Howie's Pizza & Subs,32806,"Orange County, Florida",3.5,10,Italian
1147,Pizza Hut,32828,"Orange County, Florida",2.0,17,Italian
1148,Pizza Hut,32822,"Orange County, Florida",2.5,4,Italian
1149,Aldo's Italian Deli,32810,"Orange County, Florida",5.0,1,Italian
1150,Pizza Hut,32827,"Orange County, Florida",2.5,17,Italian
1151,Eagles Pizza Downtown,32801,"Orange County, Florida",3.5,15,Italian
1152,Don Julio Mexican Grill & Tequila Bar,32825,"Orange County, Florida",4.5,286,Mexican
1153,El Pueblo Mexican Restaurant,32792,"Orange County, Florida",4.5,112,Mexican
1154,Border Grill Fresh-Mex,32819,"Orange County, Florida",4.5,833,Mexican
1155,La Fiesta Mexican Grill and Catering,32806,"Orange County, Florida",4.5,310,Mexican
1156,Tienda Mexicana Jalisco,32807,"Orange County, Florida",4.5,58,Mexican
1157,Pepe's Cantina,32789,"Orange County, Florida",4.0,244,Mexican
